mean	stderr_mean	stdev	variance	median	mode	geom_mean	hpd_interval_low	hpd_interval_high	act	ess	location
0.35559863641095746	0.008689164115503625	0.3988153398212808	0.1590536752767637	0.400691985459244	n/a	n/a	-0.5510124358820362	1.1320685222612143	4.747873569370441	2106.416662928561	From Changhua
0.5241593286656376	0.01165052313646764	0.3063738295397383	0.0938649234268446	0.5231210224938069	n/a	n/a	-0.08485123232814967	1.1857322173097131	14.463532562767192	691.4631647973134	To Changhua
0.5040180366901703	0.0041411502224658345	0.37851252202258684	0.1432717293278993	0.5044931413902352	n/a	n/a	-0.24595557876381163	1.347776165655118	1.197204447940807	8353.627500467219	From Chiayi
0.6110041443602936	0.0052274905553761995	0.25291518255906137	0.06396608956888333	0.5823438658978961	n/a	n/a	0.1460522470057809	1.164651982561539	4.272908238650632	2340.560443010655	To Chiayi
0.48992289009624207	0.003944215631114083	0.38781534703126164	0.1504007433929779	0.49184548972755626	n/a	n/a	-0.2794437745046129	1.391465237020772	1.034565928110194	9666.85614542563	From Hsinchu
0.5606179870822001	0.0036506560257854757	0.34247799946905616	0.11729118012032681	0.5354055123163057	n/a	n/a	-0.13182673234141903	1.2920780628360604	1.1364840046869145	8799.947873226018	To Hsinchu
0.4947033915980737	0.004025029218006367	0.39318410165977924	0.1545937377980076	0.4975494410515127	n/a	n/a	-0.36345813618893874	1.2763561373339785	1.0481731518146897	9541.362495962989	From Hualien
0.4857245714472335	0.006294818290107949	0.3946534140482641	0.15575131721995056	0.4940192399377272	n/a	n/a	-0.3722388468094996	1.293592966194494	2.544611715432075	3930.265643024374	To Hualien
0.4462379237659078	0.004019618091411295	0.3886118019732153	0.15101913263286953	0.4707404828639711	n/a	n/a	-0.42480228234413286	1.2001643501834058	1.0701002546201235	9345.853303763834	From Kaohsiung
0.2900007860330716	0.005443020155989687	0.3102751276500665	0.09627065483826504	0.3402500864383743	-0.092574674983244	n/a	-0.3968898975188295	0.8351761987954389	3.078029754574797	3249.1563751571175	To Kaohsiung
0.4812031356807956	0.0038634436480053675	0.38638299923701713	0.14929182209939276	0.49091597243334606	n/a	n/a	-0.3985279840138432	1.2369932937559378	1	10001	From Miaoli
0.5527226606079989	0.0033691126923426607	0.33457624438180056	0.11194126330463032	0.5302823355412525	n/a	n/a	-0.162120893843831	1.2616097532944028	1.0142096217356966	9860.880616459252	To Miaoli
0.48014558239661304	0.0041819107596133874	0.3978316454215379	0.15827001809880828	0.4911290491900416	n/a	n/a	-0.3860168170896865	1.29956696423021	1.105191978992119	9049.106571620636	From Nantou
0.522254194509028	0.0034983265857347983	0.3171536545607734	0.10058644060125436	0.5155663518561756	0.49600780868279	n/a	-0.1230207303703572	1.2031944665466083	1.2169370550795062	8218.173617325347	To Nantou
0.45093842811381024	0.004519081414835074	0.3277624048013337	0.10742819400115332	0.4719622379992555	0.603169441496614	n/a	-0.26082145840308546	1.099322805025812	1.9013799540626841	5259.864015411982	From Pingtung
0.27663562443211465	0.010285146179076006	0.3033166604346168	0.09200099649720864	0.3278359199382088	n/a	n/a	-0.3943890860689904	0.7951353273033163	11.500461283851276	869.6172921379432	To Pingtung
0.4755888292394733	0.004076099911575673	0.3933819783802243	0.1547493809143393	0.4884118924797057	n/a	n/a	-0.3275100926637668	1.306286330372966	1.073859777351209	9313.13399657127	From Taichung
0.3093853053489058	0.005439180281674336	0.3562436562377843	0.12690954260966464	0.379258954585153	n/a	n/a	-0.505482468948736	0.9234953791629398	2.3316291872424992	4289.2755223345275	To Taichung
0.60584074894543	0.004931427273017539	0.3894049429237829	0.15163620957347465	0.556513376429819	n/a	n/a	-0.14943478576128885	1.4780939449885628	1.6040917308378706	6234.68085255707	From Tainan
0.7028267829433682	0.004116866931262547	0.2740353266118717	0.0750953602312752	0.6640005120027183	n/a	n/a	0.1984929542862984	1.2850954680919833	2.2573942205838784	4430.329407600426	To Tainan
0.4879171045669872	0.0038794562301309216	0.38798441757539587	0.15053190828131915	0.4898637007885795	0.506196469295435	n/a	-0.3598588858129401	1.2700581811381113	1	10001	From Taoyuan
0.4979171806910221	0.0034721125657783476	0.33129637703913045	0.1097572894392537	0.49798988315768855	n/a	n/a	-0.16298941959150093	1.2245845746434496	1.0986037432893465	9103.373314618291	To Taoyuan
0.49274111121260494	0.00401381761268282	0.3904336871429392	0.15243846405603054	0.4992583669516259	0.550567911490479	n/a	-0.2812341356839449	1.338505475240618	1.0570792768833766	9460.97442141359	From Yilan
0.5224689341438145	0.0040078114031835265	0.35835891172759865	0.12842110961458883	0.5136579046825666	n/a	n/a	-0.2204472213558637	1.286305239607744	1.2510221226695575	7994.263105962391	To Yilan
0.7274117010052313	0.010655444599305654	0.3943052919272185	0.15547666324180903	0.6612137002526465	n/a	n/a	0.021972955440057063	1.5881479820514666	7.304067766592184	1369.2370223813118	From Yunlin
0.6533663780546037	0.019697259841395028	0.3777154854697914	0.1426689879636802	0.5761695096592441	n/a	n/a	-0.05819535153003781	1.484372542073474	27.1999998799387	367.6838251523749	To Yunlin
