mean	stderr_mean	stdev	variance	median	mode	geom_mean	hpd_interval_low	hpd_interval_high	act	ess	location
0.817958854469483	0.015298230872983655	0.5959332784082887	0.3551364723144509	0.6604482654361521	n/a	n/a	-0.12033990812867246	2.094572747872165	6.59134433113858	1517.2929068132055	From Changhua
0.5673689526860378	0.006421051444293596	0.3400621238782691	0.11564224809659925	0.5296832376665621	n/a	n/a	-0.09139607816924034	1.248154460796104	3.5660105819152332	2804.5345829087983	To Changhua
0.4319791071628205	0.005048137111802994	0.4847188605419888	0.234952373765124	0.46317751330014256	n/a	n/a	-0.5577937735046226	1.3900147462008603	1.0848490221060807	9218.794317189386	From Chiayi
0.643324800636245	0.005888827144795328	0.3130442987856786	0.09799673300221722	0.5989307722322648	n/a	n/a	0.07672567290787623	1.284036660215204	3.5394262729455646	2825.5991872030195	To Chiayi
0.44364182277808656	0.005672303445699075	0.4956342499146742	0.2456533096884817	0.4815173512257125	n/a	n/a	-0.5787516983924419	1.3984525621740955	1.3100357470422785	7634.142825934077	From Hsinchu
0.5236915736359892	0.004349595188759848	0.3881115131023487	0.1506305466025946	0.5185676912572628	n/a	n/a	-0.29876852198057463	1.3198756925579316	1.2562367141146322	7961.079219889289	To Hsinchu
0.45441674019525324	0.00576204457795535	0.4965234645172405	0.24653555081620337	0.483317135464719	n/a	n/a	-0.5599729654509311	1.445043883501317	1.3469780797113882	7424.768190840104	From Hualien
0.4348371307735166	0.010039685546672415	0.5325419947495427	0.2836009761718219	0.4848913097765603	n/a	n/a	-0.7183480093956626	1.3854698400838747	3.5548342358353433	2813.3519980151436	To Hualien
0.3880662182055737	0.005424908432133872	0.4735338228474647	0.22423428138053408	0.45214639882435936	n/a	n/a	-0.6616103751429547	1.2898757422379827	1.312712647522431	7618.575183895383	From Kaohsiung
0.25404602221470574	0.003957952409546437	0.33970349318850784	0.11539846328447459	0.3179215255201003	n/a	n/a	-0.4976305119436311	0.826564518707076	1.3577754906248938	7365.7243550605	To Kaohsiung
0.4409465334670049	0.006294960003957103	0.4799394846305421	0.23034190890743034	0.4808862854289158	n/a	n/a	-0.5398861848123522	1.3897931459664306	1.7206789394066715	5812.240605123329	From Miaoli
0.5200847795775739	0.004124462036123461	0.37752532840323727	0.14252537358597214	0.5191406748200944	n/a	n/a	-0.25752987785326215	1.3252685364818533	1.193793713137659	8377.49427722674	To Miaoli
0.4358652698191334	0.005057455662681027	0.4759420866702238	0.22652086986400682	0.4777011079118979	n/a	n/a	-0.5477341182487739	1.4276441180719224	1.1293870460005777	8855.245892376637	From Nantou
0.4912018565737022	0.0035908230359118954	0.34683762074247343	0.12029633516229983	0.49908808051786846	n/a	n/a	-0.2025281386487053	1.2420842270608703	1.0720683210167181	9328.696505569109	To Nantou
0.551755831586614	0.009402076118454016	0.4223140030947801	0.17834911720993796	0.5170463555465111	n/a	n/a	-0.27080139164240746	1.3938277593766335	4.95750791545471	2017.3442323354705	From Pingtung
0.2563853671742801	0.004767196382359939	0.33935416353861136	0.1151612483109906	0.29748184015228774	n/a	n/a	-0.485358325598896	0.8205590104327463	1.9738155969040194	5066.836038628343	To Pingtung
0.3986236465795614	0.005661556356749404	0.48221866055079077	0.2325348365833988	0.4587921827103616	n/a	n/a	-0.5022722054535238	1.4028648443855165	1.3787022975269225	7253.922777919144	From Taichung
0.22147001826896395	0.007595666131414252	0.4530091048826635	0.205217249106592	0.33295567773751017	n/a	n/a	-0.8006411222110341	0.9133833458994568	2.811931435435893	3556.6301062563743	To Taichung
0.49778258944790826	0.005447204245947045	0.5053113726170563	0.2553395832961335	0.5015805119219376	n/a	n/a	-0.5786300465635696	1.505499230555923	1.1622940876418597	8604.534864571755	From Tainan
0.7612195475446399	0.006144328114018029	0.340914332829543	0.1162225823286124	0.7016127908502824	n/a	n/a	0.17198383063751232	1.4575552127779354	3.24896574721335	3078.2103531186485	To Tainan
0.4254573134989526	0.005556051142923087	0.4829936531278194	0.23328286896175632	0.4685676189938463	n/a	n/a	-0.5663428101576582	1.3742022915656635	1.323538187340967	7556.26100981064	From Taoyuan
0.44775333888953517	0.00486454677044288	0.37444406516911544	0.14020835794037276	0.4785336613686816	n/a	n/a	-0.32016221083172924	1.22389790543413	1.6880982438711725	5924.418224063521	To Taoyuan
0.44926086525937	0.005743669055569243	0.4970036134741233	0.24701259180633575	0.4852736254170722	n/a	n/a	-0.5666054560813548	1.4651150642257398	1.3358158082287195	7486.810635413307	From Yilan
0.5044640010062691	0.006189093168000534	0.4401149448460641	0.19370116467685408	0.511873447195408	n/a	n/a	-0.3479286975681504	1.464837418115868	1.977919733420455	5056.322474069802	To Yilan
0.8086311516144764	0.018808441340635897	0.6416011774748946	0.41165207093717127	0.6330673625380984	n/a	n/a	-0.07600245179181873	2.172629950940742	8.595322255741806	1163.5398537057968	From Yunlin
0.848652934593854	0.012635562637195081	0.5337440839250532	0.28488274712499423	0.7200365065051139	3.17499415091903	n/a	0.044128886734867256	1.8740895804394664	5.6054421636710625	1784.1589847838588	To Yunlin
