tree	state	t1_p	t2_p
23	New_Taipei	0	0.30851604366402136
23	Pingtung	0.5432431650904447	0.4462802912381801
23	Taichung	0.008304547376950171	0
23	Tainan	0.5531439076571046	0
23	Taipei	0	0.04014704991801294
23	Yunlin	0.8759779079447239	1
24	Changhua	0.8303943394195898	0.22089041096096837
24	Chiayi	0.20547053075774657	0.20443741126169043
24	Kaohsiung	0.3427920684035141	0.4012043098475977
24	New_Taipei	0	0.081377776710928107
24	Pingtung	0.5960031939719436	0.6979110218397784
24	Tainan	0.2194614614277051	0
24	Taipei	0	0.21363185913284233
24	Yunlin	1	1
25	Changhua	1	0.22089041095706038
25	Chiayi	0.15055836366761438	0.1919055849648336
25	Kaohsiung	0.32089051171203664	0.19841609589067213
25	New_Taipei	0	0.0384242931328745
25	Pingtung	0.5517573611221156	0.7552846515936397
25	Taichung	0.007809652485111688	0
25	Tainan	0.2353479096997028	0.13044437858206423
25	Taipei	0	0.21676315243749003
25	Yunlin	0.7600590762963528	1
26	Changhua	1	0.22089041095706038
26	Chiayi	0.13772849409121077	0.17227445888278128
26	Kaohsiung	0.30460683795514115	0.7677654109569702
26	New_Taipei	0	0.10791565115234984
26	Pingtung	0.5697798696687071	0.31766345735551116
26	Taichung	0.00841913969758715	0
26	Tainan	0.22736600410775248	0
26	Taipei	0	0.22424290791798904
26	Yunlin	0.8974997604834245	1
27	Changhua	0.8215610741041249	0.22089041095706038
27	Chiayi	0.330100593524521	0.16538746897650775
27	Kaohsiung	0.35782200823753046	0.2854616093983771
27	Nantou	0	0.07371174602343657
27	New_Taipei	0	0.06669569480858945
27	Pingtung	0.5550356784508647	0.3397650444922233
27	Taichung	0.011764339545814531	0
27	Tainan	0.4837114671509096	0.21660958903904828
27	Taipei	0	0.35957042926566335
27	Taoyuan	0.0072214916094530375	0
27	Yunlin	0.8468698155841752	1
28	Changhua	0.8555367997419929	0.22089041095706038
28	Chiayi	0.14577909181362983	0.15482790123434517
28	Kaohsiung	0.29287075183418376	0.22624143835548588
28	New_Taipei	0	0.09899892545303543
28	Pingtung	0.6029480938020715	0.6252679100780445
28	Taichung	0.02401113991805447	0
28	Tainan	0.6298629474668501	0.21660958904295627
28	Taipei	0	0.40638614108591853
28	Yunlin	0.9042524037678891	1
29	Changhua	0.7206383203096374	0.22089041096096837
29	Chiayi	0.5333544113840054	0.14044584267186738
29	Kaohsiung	0.37357901578190056	0.22868957939844015
29	Nantou	0	0.0012221669961397794
29	New_Taipei	0	0.022547265015669535
29	Pingtung	0.5345737252201446	0.6091567646092899
29	Taichung	0.010728954067998201	0
29	Tainan	0.8083257264644405	0
29	Taipei	0	0.2518142163750178
29	Taoyuan	1.156716362776016e-4	0
29	Yunlin	0.7908420640433687	1
30	Changhua	0.848000340392646	0.2280744649023904
30	Chiayi	0.1468604482231791	0.2075500037695159
30	Kaohsiung	0.38394863374661986	0.27388202326557404
30	New_Taipei	0	0.3265023446132666
30	Pingtung	0.5833864656167749	0.2914470848163456
30	Taichung	0.020635380933692514	0
30	Tainan	0.3181960296457878	0.21660958904295627
30	Taipei	0	0.05234010508594269
30	Taoyuan	0.01606113728608341	0
30	Yunlin	1	1
31	Changhua	0.8652092885217023	0.2908815428125403
31	Chiayi	0.09912341393637436	0.27490636834375615
31	Kaohsiung	0.3185892629433523	0.2598280557148771
31	Nantou	0	3.843643280987148e-4
31	New_Taipei	0	0.08015893536716404
31	Pingtung	0.45625429350725755	0.6095792140389499
31	Taichung	0.00831377864186236	0
31	Tainan	0.23855828084098948	0.1151454562148857
31	Taipei	0.06585724989015748	0.3823159580468269
31	Taoyuan	0.009938210608860082	0
31	Yunlin	1	1
32	Changhua	0.8321144856951217	0.32207504308210444
32	Chiayi	0.2518047976121759	0.13820261349612073
32	Kaohsiung	0.43370234342821035	0.19841609589067213
32	New_Taipei	0	0.08067534308197633
32	Pingtung	0.5607627307539654	0.43929582641399156
32	Taichung	0.0019953602952686184	0
32	Tainan	0.6713319530042302	0.21660958904295627
32	Taipei	0.06858504510665828	0.24810772439448062
32	Yunlin	1	1
33	Changhua	0.8276534243178149	0.22089041095706038
33	Chiayi	0.08594204363447513	0.20707384123042893
33	Kaohsiung	0.39476517876356854	0.25019887108202443
33	New_Taipei	0	0.05211808181639558
33	Pingtung	0.6051060674730354	0.7247216104257114
33	Taichung	0.011375473385742567	0
33	Tainan	0.7578025430708544	0
33	Taipei	0	0.23280413080078538
33	Yunlin	0.8820536911870958	1
34	Changhua	0.8100230269254425	0.22089041095706038
34	Chiayi	0.08249733793243275	0.24991045518747956
34	Kaohsiung	0.3653540139317229	0.2786516788984262
34	New_Taipei	0	0.10515173602340512
34	Pingtung	0.5673683197580812	0.31021958218751106
34	Taichung	0.0015389789415578717	0
34	Tainan	0.3622987675361942	0.21660958904295627
34	Taipei	0	0.2581182998320489
34	Yunlin	1	1
35	Changhua	0.5654032346508183	0
35	Chiayi	0.1317235589189363	0.19779197124608403
35	Kaohsiung	0.31113663866945873	0.28359676074998535
35	New_Taipei	0	0.22775986291792688
35	Pingtung	0.5446837094905882	0.766392309429557
35	Taichung	0.011514767821524302	0
35	Tainan	0.37049388267667827	0.21660958904295627
35	Taipei	0	0.2009896255819796
35	Yunlin	1	1
36	Changhua	1	0.22089041095706038
36	Chiayi	0.2656548577983797	0.3039140068554119
36	Kaohsiung	0.3283587868407391	0.19841609589067213
36	New_Taipei	0	0.0046215997500095515
36	Pingtung	0.5676593296586134	0.6335683320663604
36	Taichung	0.006234594720285925	0
36	Tainan	0.4477187483911328	0
36	Taipei	0	0.2311521736483812
36	Yunlin	0.8475101315077687	1
37	Changhua	0.8171862820419575	0.22089041095706038
37	Chiayi	0.1347637563924223	0.1389034679100915
37	Kaohsiung	0.4073448743837627	0.2562824317422323
37	New_Taipei	0	0.03665361204294478
37	Pingtung	0.3423230243157209	0.616525039109253
37	Taichung	0.015999169378137196	0
37	Tainan	0.43113768547736675	0.21660958903904828
37	Taipei	0	0.3866514623984424
37	Yunlin	1	1
38	Changhua	0.8526684148947655	0.22089041096096837
38	Chiayi	0.06371012022789103	0.20751750290627077
38	Kaohsiung	0.3841838244860305	0.36050638107807187
38	New_Taipei	0	0.058146290898438105
38	Pingtung	0.5619101775413747	0.36389735300781145
38	Taichung	0.0026206215650273956	0
38	Tainan	0.23219007970721628	0
38	Taipei	0	0.2380637910312461
38	Taoyuan	0.016625856141515055	0
38	Yunlin	1	1
39	Changhua	0.7880188637770024	0.22089041096096837
39	Chiayi	0.088685260165763	0.15263381718354588
39	Kaohsiung	0.36047770443508276	0.26299789969133514
39	Nantou	0	0.011962257851560213
39	New_Taipei	0	0.12869130433593964
39	Pingtung	0.5370174353457153	0.4565731174452606
39	Taichung	0.0015237401031112292	0
39	Tainan	0.6545629330608326	0.10635122198826956
39	Taipei	0	0.19342649490229152
39	Taoyuan	0.0030504003720309737	0
39	Yunlin	0.8052392894604158	1
40	Changhua	0.7697366742501506	0.22089041095706038
40	Chiayi	0.08993484509857036	0.2784181170077982
40	Kaohsiung	0.32412828911896235	0.19841609589067213
40	New_Taipei	0.04183319165673656	0.1510833650586361
40	Pingtung	0.547990754110332	0.6083141232460265
40	Taichung	0.009996836194791341	0
40	Tainan	0.5729985671348449	0
40	Taipei	0	0.19268356205469436
40	Taoyuan	0.026287959798145962	0
40	Yunlin	0.8340662097591811	1
41	Changhua	0.811463154410002	0.22089041095706038
41	Chiayi	0.11907134294809119	0.10247900245702743
41	Kaohsiung	0.36657225741843713	0.27616569499214005
41	New_Taipei	0	0.2227081863359031
41	Pingtung	0.7445225136580433	0.7838687774336076
41	Taichung	0.011979617383595164	0
41	Tainan	0.591196355357606	0.43772349258196885
41	Taipei	0	0.3114115741522883
41	Taoyuan	0.01634030669409268	0
41	Yunlin	0.8541750923733019	1
42	Changhua	0.7470088218673048	0
42	Chiayi	0.14417239433886928	0.2944865251797403
42	Kaohsiung	0.43158498237513937	0.2346169523554328
42	Nantou	0	0.06644608312500018
42	New_Taipei	0	0.050452611531245285
42	Pingtung	0.5603889480846432	0.629373563417925
42	Taichung	0.0031324412868457877	0
42	Tainan	0.3667078569848953	0.6297089041094069
42	Taipei	0	0.22519280594924396
42	Yunlin	0.7486822683721481	1
43	Changhua	0.8226579091893657	0.22089041095706038
43	Chiayi	0.13223888712977686	0.1805955113788882
43	Kaohsiung	0.2990816499016076	0.26164041460548415
43	Nantou	0	0.009454674781216782
43	New_Taipei	0	0.2592012460703333
43	Pingtung	0.5404178903452055	0.4741732483592677
43	Taichung	0.0051244158498151135	0
43	Tainan	0.41522600881792454	0.10525313422657234
43	Taipei	0	0.22178274257028288
43	Taoyuan	0.011809363003209708	0
43	Yunlin	0.8007140870539372	1
44	Changhua	1	0.3022260273984907
44	Chiayi	0.07444938247455823	0.18302940109763285
44	Kaohsiung	0.34011873968552464	0.29068846985545166
44	Miaoli	0.03454200715831372	0
44	New_Taipei	0	0.24078638994920504
44	Pingtung	0.565433823994194	0.39099154746488757
44	Taichung	0.002324171233043912	0
44	Tainan	0.34381789808715146	0.09375549073053413
44	Taipei	0	0.19233732503119805
44	Yunlin	0.6489223702061989	1
45	Changhua	0.8991645024436139	0.22089041095706038
45	Chiayi	0.13703965502962162	0.08540068483204301
45	Kaohsiung	0.30113562905966	0.4294837080937407
45	New_Taipei	0	0.12204313069527359
45	Pingtung	0.7256665363369643	0.2994388350390029
45	Taichung	0.0026935853475835094	0
45	Tainan	0.4494461732929866	0.21660958904295627
45	Taipei	0	0.2462963206757263
45	Yunlin	0.748415686201739	1
46	Changhua	1	0.3022260273984907
46	Chiayi	0.13796939051791135	0.14630865591022235
46	Kaohsiung	0.3248179220688587	0.2550818270585614
46	Nantou	0.020802824509714036	2.7478054684946607e-4
46	New_Taipei	0	0.07720295733592597
46	Pingtung	0.8203305911412013	0.6219647676287934
46	Taichung	0.007014286161876423	0
46	Tainan	0.46510627529682774	0.21660958904295627
46	Taipei	0	0.24823622992967131
46	Yunlin	0.7609472070196773	1
47	Changhua	1	0.22089041096096837
47	Chiayi	0.2136325329701965	0.3206209847305136
47	Kaohsiung	0.33142538592796367	0.251517000562523
47	Nantou	0	0.011517222535139315
47	New_Taipei	0	0.09288683842578122
47	Pingtung	0.5529525765512345	0.6081822589921104
47	Taichung	0.004784950959805644	0
47	Tainan	0.8676600430901731	0.21660958904295627
47	Taipei	0	0.3454659929921655
47	Yunlin	0.70607023572927885	0.9721746575350975
48	Changhua	1	0.3022260273984907
48	Chiayi	0.18636817973836317	0.17778512070697383
48	Kaohsiung	0.3575397344902428	0.3569475469726172
48	New_Taipei	0	0.17963871080074365
48	Pingtung	0.5749752875178178	0.3312933744218814
48	Taichung	0.005375848302983733	0
48	Tainan	0.4262807956950628	0
48	Taipei	0	0.5822604684765194
48	Taoyuan	0.008075635026962085	0
48	Yunlin	0.753274011440032	0.9721746575350975
49	Changhua	0.8540543214926039	0.22089041095706038
49	Chiayi	0.15640790961133594	0.1675153923554327
49	Kaohsiung	0.3238519794972661	0.38603336435547203
49	New_Taipei	0	0.18054996057806807
49	Pingtung	0.5974597631087504	0.8588811396834959
49	Taichung	0.028972832500618897	0
49	Tainan	0.4180106023994665	0.21660958903904828
49	Taipei	0	0.23096584511719914
49	Yunlin	1	1
50	Changhua	0.837487685745793	0.22089041095706038
50	Chiayi	0.1141377807409922	0.1737439578750493
50	Kaohsiung	0.3013952940501634	0.4418156455077295
50	Nantou	0	0.047596917160138814
50	New_Taipei	0	0.08840094722656858
50	Pingtung	0.6761466652618512	0.2887046503554896
50	Taichung	0.007074274640463495	0
50	Tainan	0.656942408127964	0.21660958903904828
50	Taipei	0	0.2433611682187311
50	Taoyuan	0.023811922077566723	0
50	Yunlin	0.9214077210609116	1
51	Changhua	0.7763223824446882	0.22089041095706038
51	Chiayi	0.0759401933243873	0.16929850399608448
51	Kaohsiung	0.36272169685679034	0.24446579319919462
51	Nantou	0	3.628361326945861e-5
51	New_Taipei	0	0.09233138940238293
51	Pingtung	0.4434620486882266	0.6154195461796104
51	Tainan	0.29266678390916995	0.21660958904295627
51	Taipei	0	0.4326112846991733
51	Yunlin	1	1
52	Changhua	0.5772968420749003	0.22089041095706038
52	Chiayi	0.047516958786909876	0.24115183505076282
52	Kaohsiung	0.3944569331884344	0.4587318479492143
52	New_Taipei	0	0.0893952842225982
52	Pingtung	0.5911934363401521	0.2942761837421394
52	Taichung	0.03684048567174113	0.08082799985160159
52	Tainan	0.44208604212866814	0
52	Taipei	0	0.2270556548476701
52	Taoyuan	0.006130608345724971	0
52	Yunlin	1	1
53	Changhua	0.8778391970438484	0.22089041096096837
53	Chiayi	0.08472272198650507	0.12586795341408535
53	Kaohsiung	0.37448738203035553	0.42485101848430035
53	Nantou	0	0.042618383433620684
53	New_Taipei	0	0.046434033242178846
53	Pingtung	0.6288409482479477	0.7351458258983926
53	Taichung	0.020259041172202178	0
53	Tainan	0.4201815470610251	0.5576609576015535
53	Taipei	0	0.21141852504687714
53	Yunlin	1	1
54	Changhua	0.8319475839915353	0.22089041095706038
54	Chiayi	0.17715499974308044	0.16430513163275817
54	Kaohsiung	0.30946380170579957	0.4593175321367627
54	New_Taipei	0	0.28897123960545384
54	Pingtung	0.5730829669862821	0.4133804538633155
54	Taichung	0.005587828992727422	0
54	Tainan	0.37883863220080005	0.21660958903904828
54	Taipei	0	0.05930631095311822
54	Taoyuan	0.004750833836578622	0
54	Yunlin	1	1
55	Changhua	0.8151277422391946	0.22089041096096837
55	Chiayi	0.16696819203025884	0.17440047510931467
55	Kaohsiung	0.4227569929684697	0.3635034683945303
55	New_Taipei	0	0.08031388427731113
55	Pingtung	0.54558049141535	0.29789543878127256
55	Taichung	0.027869211231468696	0
55	Tainan	0.22862494093454125	0
55	Taipei	0	0.23888957432419197
55	Taoyuan	0.01183879860733478	0
55	Yunlin	1	1
56	Changhua	0.5307911704657646	0
56	Chiayi	0.1474030198020754	0.21259556929294718
56	Kaohsiung	0.31746036155533663	0.19841609589067213
56	New_Taipei	0	0.09837343878124519
56	Pingtung	0.5394679361437226	0.6116648769569664
56	Taichung	0.011903953989570167	0
56	Tainan	0.402148049902194	0.21660958903904828
56	Taipei	0	0.4372927633867245
56	Yunlin	1	1
57	Changhua	0.5805141865487103	0.07746571626565145
57	Chiayi	0.12521253353148357	0.30618310793755366
57	Kaohsiung	0.36302954853049496	0.26845187973439233
57	New_Taipei	0	0.0674505959453019
57	Pingtung	0.5771009402633168	0.28524229350386526
57	Tainan	0.780524435705756	0.09253952605074375
57	Taipei	0	0.21816854309369607
57	Taoyuan	7.436210944876725e-4	0
57	Yunlin	0.912286843148403	1
58	Changhua	1	0.2827669488906701
58	Chiayi	0.12757750801956763	0.1649849004960013
58	Kaohsiung	0.4496978390932461	0.19841609589067213
58	New_Taipei	0.0056896651344710385	0.23337810243358548
58	Pingtung	0.6271753997773495	0.6166043123553538
58	Taichung	0.01094187706035437	0
58	Tainan	0.5155164392258599	0.21660958904295627
58	Taipei	0	0.2594504052811966
58	Yunlin	0.7761610203678487	1
59	Changhua	0.6628529054443689	0
59	Chiayi	0.16798028801802972	0.19712475059366688
59	Kaohsiung	0.3895145346928601	0.3101848776952533
59	New_Taipei	0	0.21229648764052544
59	Pingtung	0.5799244997912587	0.2901940598398571
59	Taichung	0.013309205226033738	0
59	Tainan	0.2553545884217813	0.07296996154301856
59	Taipei	0	0.287697711117188
59	Taoyuan	0.019415257547855655	0
59	Yunlin	1	1
60	Changhua	0.736344469841098	0.22089041095706038
60	Chiayi	0.13465665662440474	0.32468767092577205
60	Kaohsiung	0.3208023619660821	0.19841609589067213
60	Miaoli	0.023256252812547378	0
60	Nantou	0	0.11393105496092856
60	New_Taipei	0	0.11230600639845842
60	Pingtung	0.5127694383854473	0.8679067191014713
60	Taichung	0.01530135484220943	0
60	Tainan	0.4740136924083268	0.6297089041094069
60	Taipei	0	0.354022275941433
60	Yunlin	0.8659076821997029	1
61	Changhua	0.7941997650724844	0.3022260273984907
61	Chiayi	0.21711175292393328	0.2987325665195127
61	Kaohsiung	0.3518639830391636	0.38505621561328485
61	Miaoli	0.02210494872585258	0
61	New_Taipei	0.032105520524774	0.1699797162421631
61	Pingtung	0.549384750584059	0.6537042328905954
61	Taichung	0.0044328960984614035	0
61	Tainan	0.3513494906308667	0
61	Taipei	0	0.24764927247654106
61	Yunlin	1	1
62	Changhua	0.5623036911205521	0
62	Chiayi	0.1130290610924251	0.1867087027109678
62	Kaohsiung	0.3107740767577174	0.27854410005081826
62	New_Taipei	0	0.1689263686172168
62	Pingtung	0.5495604437800992	0.3140618693281426
62	Taichung	0.018101231824170748	0
62	Tainan	0.22634253766424275	0
62	Taipei	0	0.2978752613125101
62	Taoyuan	0.0060977702866467235	0
62	Yunlin	1	1
63	Changhua	0.8077646389673551	0.3397089221758291
63	Chiayi	0.12678731023865514	0.15816991389064936
63	Kaohsiung	0.36438484594632936	0.22624143835548588
63	New_Taipei	0	0.14798079633199346
63	Pingtung	0.555183574776323	0.624316665007687
63	Taichung	0.002399030514625221	0
63	Tainan	0.6753907730131893	0
63	Taipei	0	0.20953983882810695
63	Yunlin	1	1
64	Changhua	0.8024428337449906	0.22089041096096837
64	Chiayi	0.20821715050788064	0.3111783291523519
64	Kaohsiung	0.3705811761093113	0.22624143835548588
64	New_Taipei	0	0.0349646313124706
64	Pingtung	0.6364610515344336	0.7412044075389478
64	Taichung	0.002159826918389608	0
64	Tainan	0.8575086241591127	0.09087750921094537
64	Taipei	0	0.20728325906639022
64	Yunlin	0.9216867020027698	1
65	Changhua	0.8602760623705518	0.22089041095706038
65	Chiayi	0.10260275842614511	0.2619294404375517
65	Kaohsiung	0.3278830194123194	0.19841609589067213
65	Nantou	0	0.001122065246139594
65	New_Taipei	0	0.05756528236719627
65	Pingtung	0.5816544163669329	0.6107134193788198
65	Taichung	0.024761836245112294	0
65	Tainan	0.8359499689608607	0.10562472397265663
65	Taipei	0	0.19635584247657883
65	Taoyuan	0.018900930247459726	0
65	Yunlin	0.9377784114524339	1
66	Changhua	0.8146822529300751	0.22089041095706038
66	Chiayi	0.14848688395024842	0.2695214523554408
66	Kaohsiung	0.3384983166645308	0.2614974479765487
66	Nantou	0	0.013423556132784658
66	New_Taipei	0	0.04362848603118569
66	Pingtung	0.5382707623444412	0.6366817370663039
66	Taichung	0.005366135840931187	0
66	Tainan	0.22711275457017763	0
66	Taipei	0	0.19690730633595613
66	Yunlin	1	1
67	Changhua	0.8710365583071424	0.22089041095706038
