mean	stderr_mean	stdev	variance	median	mode	geom_mean	hpd_interval_low	hpd_interval_high	act	ess	name	epoch	from	to	bf	mj_prop	from_i	to_i	type
0.09669033096690327	0.004255128804165417	0.2955504102441765	0.08735004499550103	0	0	0	0	1	2.0732379183388274	4823.85543479412	Changhua.Chiayi	0	Changhua	Chiayi	1.2844808501217617	0.004890934696285091	6	9	geo.indicators.epoch0.Changhua.Chiayi
0.04679532046795297	0.00214101607962175	0.21121074547026972	0.044609979002107066	0	0	0	0	0	1.0277670583062184	9730.804192617205	Changhua.Hsinchu	0	Changhua	Hsinchu	0.5891115073953603	8.184483911844641e-5	6	2	geo.indicators.epoch0.Changhua.Hsinchu
0.04469553044695529	0.0021000159718878816	0.20664488812701376	0.04270210978902603	0	0	0	0	0	1.0329581281802112	9681.902612663514	Changhua.Hualien	0	Changhua	Hualien	0.5614402344567718	8.466707495011699e-5	6	13	geo.indicators.epoch0.Changhua.Hualien
0.14598540145985447	0.004851787348797895	0.35310923435514735	0.12468613138687835	0	0	0	0	1	1.8883053327236592	5296.28330052679	Changhua.Kaohsiung	0	Changhua	Kaohsiung	2.051282051282059	0.0032766158005695274	6	11	geo.indicators.epoch0.Changhua.Kaohsiung
0.1807819218078186	0.005274581213321914	0.38485663374447865	0.14811462853713178	0	0	0	0	1	1.8787321529525316	5323.270794233694	Changhua.Miaoli	0	Changhua	Miaoli	2.6481142438667047	0.004402687897406083	6	4	geo.indicators.epoch0.Changhua.Miaoli
0.1235876412358767	0.006001432700309502	0.32912697784174816	0.10832456754324257	0	0	0	0	1	3.3255981604565967	3007.2785458321537	Changhua.Nantou	0	Changhua	Nantou	1.6921848260125547	0.002926658557442377	6	7	geo.indicators.epoch0.Changhua.Nantou
0.19998000199980026	0.00928725255556158	0.4000049994687944	0.16000399960003023	0	0	0	0	1	5.3917596885684524	1854.8675344719102	Changhua.Pingtung	0	Changhua	Pingtung	2.999625046869146	0.016191166966294038	6	12	geo.indicators.epoch0.Changhua.Pingtung
0.04839516048395175	0.00230382297666591	0.2146105175255221	0.046057674232572426	0	0	0	0	0	1.1526118001843235	8676.815557849277	Changhua.Taichung	0	Changhua	Taichung	0.6102763475885278	9.313378244512869e-5	6	5	geo.indicators.epoch0.Changhua.Taichung
0.5055494450554954	0.011013355554343381	0.4999942005462795	0.2499942005799132	1	1	0	0	1	4.85284299787766	2060.85381381055	Changhua.Tainan	0	Changhua	Tainan	12.269362992922188	0.04152637802720072	6	10	geo.indicators.epoch0.Changhua.Tainan
0.10848915108489156	0.0035855048881386236	0.3110127442843901	0.09672892710730742	0	0	0	0	1	1.3293248446995345	7523.368001340946	Changhua.Taoyuan	0	Changhua	Taoyuan	1.4602960969044423	0.0021336102887429477	6	1	geo.indicators.epoch0.Changhua.Taoyuan
0.1300869913008697	0.004836925327211269	0.3364159366495114	0.11317568243176807	0	0	0	0	1	2.0676284446891375	4836.942549174314	Changhua.Yilan	0	Changhua	Yilan	1.7944827586206864	0.0027291020492254377	6	3	geo.indicators.epoch0.Changhua.Yilan
0.2362763723627637	0.010442159823849372	0.42481512827424495	0.1804678932106632	0	0	0	0	1	6.043208499710287	1654.915596653574	Changhua.Yunlin	0	Changhua	Yunlin	3.7124901806755686	0.04970521746738201	6	8	geo.indicators.epoch0.Changhua.Yunlin
0.045895410458954226	0.002207151903352068	0.20926872833734803	0.04379340065993077	0	0	0	0	0	1.1126091611215123	8988.780920983045	Chiayi.Hsinchu	0	Chiayi	Hsinchu	0.5772374764200393	7.337813162343471e-5	9	2	geo.indicators.epoch0.Chiayi.Hsinchu
0.042195780421957874	0.002096723787588864	0.20104561190483197	0.04041933806618831	0	0	0	0	0	1.0878777698760818	9193.128379798767	Chiayi.Hualien	0	Chiayi	Hualien	0.5286564359536496	9.877825410846982e-5	9	13	geo.indicators.epoch0.Chiayi.Hualien
0.20037996200379962	0.005602232810144192	0.40030470346277064	0.16024385561441673	0	0	0	0	1	1.9589699495828623	5105.2340042937285	Chiayi.Kaohsiung	0	Chiayi	Kaohsiung	3.007127672877329	0.005441270683460851	9	11	geo.indicators.epoch0.Chiayi.Kaohsiung
0.18958104189581057	0.005393304988299034	0.3919890744096516	0.15365543445653534	0	0	0	0	1	1.8934284126250098	5281.953061079727	Chiayi.Miaoli	0	Chiayi	Miaoli	2.807156076495993	0.0052296029960855585	9	4	geo.indicators.epoch0.Chiayi.Miaoli
0.24397560243975647	0.00908420527201122	0.4294996542544891	0.18446995300472568	0	0	0	0	1	4.474402983354494	2235.158531139315	Chiayi.Nantou	0	Chiayi	Nantou	3.872503637085051	0.007185412427433261	9	7	geo.indicators.epoch0.Chiayi.Nantou
0.17038296170382966	0.007880176125094741	0.3759876903911554	0.14136674332567534	0	0	0	0	1	4.393508286143026	2276.3129937737476	Chiayi.Pingtung	0	Chiayi	Pingtung	2.464505242858866	0.013368931134623473	9	12	geo.indicators.epoch0.Chiayi.Pingtung
0.04409559044095601	0.0022638088332157568	0.205317764602933	0.04215538446154541	0	0	0	0	0	1.2159432338603133	8224.890538885886	Chiayi.Taichung	0	Chiayi	Taichung	0.5535564853556499	9.877825410846982e-5	9	5	geo.indicators.epoch0.Chiayi.Taichung
0.47015298470153005	0.01109397854266369	0.49913331545127554	0.24913406659338252	0	0	0	0	1	4.941153897221274	2024.021151339609	Chiayi.Tainan	0	Chiayi	Tainan	10.64804680128327	0.044687282158671744	9	10	geo.indicators.epoch0.Chiayi.Tainan
