mean	stderr_mean	stdev	variance	median	mode	geom_mean	hpd_interval_low	hpd_interval_high	act	ess	name	epoch	from	to	bf	mj_prop	from_i	to_i	type
0.08169183081691919	0.005127851866908881	0.2739083376281992	0.07502577742224358	0	0	0	0	1	3.505478371365855	2852.962974095677	Changhua.Chiayi	0	Changhua	Chiayi	1.0675087108014065	0.004506455877802469	6	9	geo.indicators.epoch0.Changhua.Chiayi
0.04869513048695122	0.0021521915069418786	0.215240672609269	0.04632854714529052	0	0	0	0	0	1	10001	Changhua.Hsinchu	0	Changhua	Hsinchu	0.6142526802606674	7.876452220878225e-5	6	2	geo.indicators.epoch0.Changhua.Hsinchu
0.04879512048795125	0.002233886144158687	0.21545022190794152	0.046418798120181244	0	0	0	0	0	1.0752638169356035	9300.97325184983	Changhua.Hualien	0	Changhua	Hualien	0.615578681803848	6.188641030690034e-5	6	13	geo.indicators.epoch0.Changhua.Hualien
0.11058894110588977	0.004014631825534409	0.3136381085162937	0.09836886311367843	0	0	0	0	1	1.6387799756183306	6102.710643768092	Changhua.Kaohsiung	0	Changhua	Kaohsiung	1.4920741989882012	0.002354496610312526	6	11	geo.indicators.epoch0.Changhua.Kaohsiung
0.16018398160183983	0.004697046020140781	0.36679493746147385	0.1345385261473665	0	0	0	0	1	1.6401736079695188	6097.525256720178	Changhua.Miaoli	0	Changhua	Miaoli	2.2888439099892848	0.00362879405890461	6	4	geo.indicators.epoch0.Changhua.Miaoli
0.1156884311568849	0.005438668653003623	0.3198669231339255	0.10231484851516462	0	0	0	0	1	2.8915678677781123	3458.677249614339	Changhua.Nantou	0	Changhua	Nantou	1.5698778833107283	0.00274269318405581	6	7	geo.indicators.epoch0.Changhua.Nantou
0.23317668233176653	0.00818426788010662	0.42287491966326407	0.17882319768021204	0	0	0	0	1	3.7464735403688634	2669.4436494045917	Changhua.Pingtung	0	Changhua	Pingtung	3.648976398487411	0.018183352555627443	6	12	geo.indicators.epoch0.Changhua.Pingtung
0.05009499050094982	0.0022124674815187442	0.21815187593944216	0.04759024097589776	0	0	0	0	1	1.0287805457170278	9721.21803978089	Changhua.Taichung	0	Changhua	Taichung	0.6328421052631568	8.720357815972319e-5	6	5	geo.indicators.epoch0.Changhua.Taichung
0.5028497150284978	0.011364790283336692	0.5000168780273176	0.2500168783121855	1	1	0	0	1	5.167022804202331	1935.544002605563	Changhua.Tainan	0	Changhua	Tainan	12.137570394207597	0.04344144701679372	6	10	geo.indicators.epoch0.Changhua.Tainan
0.09979002099789978	0.003450675904994869	0.2997348092971489	0.08984095590439824	0	0	0	0	1	1.3256254492545438	7544.363308371902	Changhua.Taoyuan	0	Changhua	Taoyuan	1.330223258913689	0.001735632507243523	6	1	geo.indicators.epoch0.Changhua.Taoyuan
0.10438956104389602	0.004032232363678543	0.3057805255849341	0.09350172982699856	0	0	0	0	1	1.7392351785296727	5750.228677213578	Changhua.Yilan	0	Changhua	Yilan	1.3986825946187402	0.0019325438127654787	6	3	geo.indicators.epoch0.Changhua.Yilan
0.1997800219978001	0.006721513355069568	0.39985491319332694	0.159883951604843	0	0	0	0	1	2.826286036149901	3538.5661154183213	Changhua.Yunlin	0	Changhua	Yunlin	2.995876546295137	0.030239950490871755	6	8	geo.indicators.epoch0.Changhua.Yunlin
0.04519548045195448	0.002097471611378622	0.2077430246327539	0.043157164283564996	0	0	0	0	0	1.0195913366903562	9808.831872251621	Chiayi.Hsinchu	0	Chiayi	Hsinchu	0.56801759346528	1.3783791386536893e-4	9	2	geo.indicators.epoch0.Chiayi.Hsinchu
0.04569543045695447	0.0022401084303485426	0.20883418979686666	0.043611718828113724	0	0	0	0	0	1.1508579762326456	8690.038394432	Chiayi.Hualien	0	Chiayi	Hualien	0.5746018440905303	1.1814678331317336e-4	9	13	geo.indicators.epoch0.Chiayi.Hualien
0.20547945205479365	0.005532842132418418	0.40407174190079764	0.16327397260274484	0	0	0	0	1	1.8752814272056537	5333.06620270987	Chiayi.Kaohsiung	0	Chiayi	Kaohsiung	3.1034482758620525	0.005668232580382008	9	11	geo.indicators.epoch0.Chiayi.Kaohsiung
0.20387961203879607	0.005148153959560539	0.4029006665485445	0.16232894710526147	0	0	0	0	1	1.6330291440267848	6124.201785731244	Chiayi.Miaoli	0	Chiayi	Miaoli	3.0730972117558393	0.005634476356578245	9	4	geo.indicators.epoch0.Chiayi.Miaoli
0.26127387261273943	0.010017719985386914	0.43935081323050995	0.19302913708631042	0	0	0	0	1	5.1999810581465375	1923.276236618585	Chiayi.Nantou	0	Chiayi	Nantou	4.244179750947499	0.008225266533517116	9	7	geo.indicators.epoch0.Chiayi.Nantou
0.22207779222077764	0.009719192616189486	0.41566395363052383	0.17277652234775825	0	0	0	0	1	5.468428077633632	1828.8619431432223	Chiayi.Pingtung	0	Chiayi	Pingtung	3.4257069408740306	0.01962361810458803	9	12	geo.indicators.epoch0.Chiayi.Pingtung
0.04619538046195388	0.002161445391100738	0.20991849233133836	0.04406577342266216	0	0	0	0	0	1.0604104346123144	9431.253855641624	Chiayi.Taichung	0	Chiayi	Taichung	0.5811929971695157	1.2095980196348702e-4	9	5	geo.indicators.epoch0.Chiayi.Taichung
0.19418058194180876	0.013410589675250576	0.3955883352513276	0.15649013098691675	0	0	0	0	1	11.49464729085827	870.0571445940606	Chiayi.Tainan	0	Chiayi	Tainan	2.891673904951041	0.01721848715856986	9	10	geo.indicators.epoch0.Chiayi.Tainan
0.6073392660733907	0.008709871500981922	0.4883667984077009	0.238502129786988	1	1	0	0	1	3.1813986215680927	3143.585947450548	Chiayi.Taoyuan	0	Chiayi	Taoyuan	18.560733384262647	0.017983628231455176	9	1	geo.indicators.epoch0.Chiayi.Taoyuan
0.18358164183581685	0.005576121436941824	0.38716199524091655	0.1498944105589275	0	0	0	0	1	2.0747504260193828	4820.3388101902565	Chiayi.Yilan	0	Chiayi	Yilan	2.6983466013472217	0.005074685645165828	9	3	geo.indicators.epoch0.Chiayi.Yilan
0.2065793420657929	0.012858239605803205	0.4048712238838487	0.16392070792920557	0	0	0	0	1	10.088255252665157	991.3508083925508	Chiayi.Yunlin	0	Chiayi	Yunlin	3.124385633270311	0.03858898984500267	9	8	geo.indicators.epoch0.Chiayi.Yunlin
0.07089291070892893	0.0025814762797218664	0.2566587084646474	0.06587369263074086	0	0	0	0	1	1.0118383207583113	9883.990154182793	Hsinchu.Hualien	0	Hsinchu	Hualien	0.9156263452432176	0	2	13	geo.indicators.epoch0.Hsinchu.Hualien
0.07339266073392675	0.0027376837057752814	0.2607929805461002	0.06801297870211857	0	0	0	0	1	1.1022030314335323	9073.645884454369	Hsinchu.Kaohsiung	0	Hsinchu	Kaohsiung	0.9504694075752691	4.219527975470477e-5	2	11	geo.indicators.epoch0.Hsinchu.Kaohsiung
0.06929307069293067	0.002626221800182379	0.2539645451652312	0.06449799020098276	0	0	0	0	1	1.0695558728909864	9350.610149021493	Hsinchu.Miaoli	0	Hsinchu	Miaoli	0.893425010743446	1.040816900616051e-4	2	4	geo.indicators.epoch0.Hsinchu.Miaoli
0.06549345065493456	0.0024866833158224493	0.24740690972992438	0.06121017898211095	0	0	0	0	1	1.0104251934333972	9897.813380936073	Hsinchu.Nantou	0	Hsinchu	Nantou	0.8410014979670454	4.500829840501843e-5	2	7	geo.indicators.epoch0.Hsinchu.Nantou
0.069093090690930975	0.0026625048690847464	0.2536250528501832	0.06432566743325822	0	0	0	0	1	1.1022582925519933	9073.190982165603	Hsinchu.Pingtung	0	Hsinchu	Pingtung	0.8906552094522028	8.157754085909588e-5	2	12	geo.indicators.epoch0.Hsinchu.Pingtung
0.0645935406459354	0.0026817381193583226	0.24581956243203695	0.06042725727427812	0	0	0	0	1	1.1903829630982472	8401.497929683135	Hsinchu.Taichung	0	Hsinchu	Taichung	0.828647781934794	0	2	5	geo.indicators.epoch0.Hsinchu.Taichung
0.06499350064993502	0.002465020673265891	0.24652671753332495	0.06077542245775578	0	0	0	0	1	1	10001	Hsinchu.Tainan	0	Hsinchu	Tainan	0.8341353865896698	4.500829840501843e-5	2	10	geo.indicators.epoch0.Hsinchu.Tainan
0.06959304069593067	0.002560577580172055	0.2544726397229253	0.06475632436755371	0	0	0	0	1	1.0126993749569637	9875.586227576183	Hsinchu.Taoyuan	0	Hsinchu	Taoyuan	0.8975819451907613	1.1252074601254606e-4	2	1	geo.indicators.epoch0.Hsinchu.Taoyuan
0.07179282071792842	0.0025813164938931835	0.25815746255427635	0.06664527547246259	0	0	0	0	1	1	10001	Hsinchu.Yilan	0	Hsinchu	Yilan	0.9281482279435557	1.687811190188191e-5	2	3	geo.indicators.epoch0.Hsinchu.Yilan
0.07169283071692834	0.0026034887081155624	0.2579915193133185	0.06655962403759438	0	0	0	0	1	1.0185618157830973	9818.746241052602	Hsinchu.Yunlin	0	Hsinchu	Yunlin	0.9267557087462305	1.0970772736223241e-4	2	8	geo.indicators.epoch0.Hsinchu.Yunlin
0.06739326067393273	0.0026400275949596272	0.25071436781840056	0.06285769423058025	0	0	0	0	1	1.109035227320685	9017.747816867268	Hualien.Kaohsiung	0	Hualien	Kaohsiung	0.8671598584753957	6.188641030690034e-5	13	11	geo.indicators.epoch0.Hualien.Kaohsiung
0.07019298070193027	0.002586490239074866	0.255484740747346	0.06527245275473861	0	0	0	0	1	1.0251292126594578	9755.84333808491	Hualien.Miaoli	0	Hualien	Miaoli	0.9059038606301817	1.0970772736223241e-4	13	4	geo.indicators.epoch0.Hualien.Miaoli
0.06919308069193039	0.0027208007123239687	0.2537948754725619	0.0644118388161332	0	0	0	0	1	1.1495149459481948	8700.191359191527	Hualien.Nantou	0	Hualien	Nantou	0.8920399613277415	4.500829840501843e-5	13	7	geo.indicators.epoch0.Hualien.Nantou
0.06759324067593224	0.002566209692166304	0.2510591502620454	0.06303069693030028	0	0	0	0	1	1.045006585242489	9570.274619541573	Hualien.Pingtung	0	Hualien	Pingtung	0.8699195710455742	5.344735435595938e-5	13	12	geo.indicators.epoch0.Hualien.Pingtung
0.06699330066993346	0.0026112619589267368	0.25002289666174177	0.062511448855128	0	0	0	0	1	1.091008599070476	9166.747181021956	Hualien.Taichung	0	Hualien	Taichung	0.8616439824241837	2.8130186503136517e-6	13	5	geo.indicators.epoch0.Hualien.Taichung
0.06579342065793455	0.0024790825037905	0.2479330412041091	0.06147079292071846	0	0	0	0	1	1	10001	Hualien.Tainan	0	Hualien	Tainan	0.8451246922829974	3.094320515345017e-5	13	10	geo.indicators.epoch0.Hualien.Tainan
0.06669333066693363	0.0026087057305721763	0.24950261490516526	0.062251554844515194	0	0	0	0	1	1.093419552795474	9146.534808556422	Hualien.Taoyuan	0	Hualien	Taoyuan	0.857510177844444	9.564263411066415e-5	13	1	geo.indicators.epoch0.Hualien.Taoyuan
0.06779322067793254	0.0025661571798587276	0.2514033007699715	0.06320361963803676	0	0	0	0	1	1.0421048363759697	9596.923122225917	Hualien.Yilan	0	Hualien	Yilan	0.8726804676606289	3.094320515345017e-5	13	3	geo.indicators.epoch0.Hualien.Yilan
0.06869313068693139	0.002586801576657499	0.2529442268995647	0.06398078192181846	0	0	0	0	1	1.0460767391952244	9560.484068973798	Hualien.Yunlin	0	Hualien	Yunlin	0.8851191754348304	9.84556527609778e-5	13	8	geo.indicators.epoch0.Hualien.Yunlin
0.10818918108189172	0.0033106175441124167	0.3106347221528041	0.09649393060694977	0	0	0	0	1	1.136069450351848	8803.158994287387	Kaohsiung.Miaoli	0	Kaohsiung	Miaoli	1.4557685839219632	0.0013586880081014937	11	4	geo.indicators.epoch0.Kaohsiung.Miaoli
0.07969203079692039	0.0029653154220285224	0.2708293653677561	0.07334854514550151	0	0	0	0	1	1.199049584653267	8340.77266528725	Kaohsiung.Nantou	0	Kaohsiung	Nantou	1.0391134289439388	4.866522265042617e-4	11	7	geo.indicators.epoch0.Kaohsiung.Nantou
0.07399260073992592	0.0027055264929089773	0.2617719380400402	0.06852454754523862	0	0	0	0	1	1.068425537128532	9360.502582967441	Kaohsiung.Pingtung	0	Kaohsiung	Pingtung	0.9588597343699371	4.6133505865143885e-4	11	12	geo.indicators.epoch0.Kaohsiung.Pingtung
0.06999300069992984	0.002551224643299155	0.25514797657636695	0.06510048995101429	0	0	0	0	1	1	10001	Kaohsiung.Taichung	0	Kaohsiung	Taichung	0.9031286958391547	3.375622380376382e-5	11	5	geo.indicators.epoch0.Kaohsiung.Taichung
0.07249275072492763	0.002607771254587762	0.2593150122388586	0.06724427557243938	0	0	0	0	1	1.0115107970959591	9887.19055566466	Kaohsiung.Tainan	0	Kaohsiung	Tainan	0.9379042690815025	4.7258713325269345e-4	11	10	geo.indicators.epoch0.Kaohsiung.Tainan
0.10068993100689932	0.0032943278197074535	0.3009327565214844	0.09056052394761901	0	0	0	0	1	1.1986200982738686	8343.761308860438	Kaohsiung.Taoyuan	0	Kaohsiung	Taoyuan	1.3435623749166115	9.92995583560719e-4	11	1	geo.indicators.epoch0.Kaohsiung.Taoyuan
0.09889011098890149	0.003421879751092242	0.2985293419803243	0.08911976802320543	0	0	0	0	1	1.314141997899433	7610.288702427835	Kaohsiung.Yilan	0	Kaohsiung	Yilan	1.3169107856191802	9.029789867506822e-4	11	3	geo.indicators.epoch0.Kaohsiung.Yilan
0.11878812118788185	0.0038969741171527256	0.32355520580402075	0.10468797120288223	0	0	0	0	1	1.4509255006613846	6892.84184159778	Kaohsiung.Yunlin	0	Kaohsiung	Yunlin	1.6176103483490398	0.0027089369602520466	11	8	geo.indicators.epoch0.Kaohsiung.Yunlin
0.07889211078892129	0.002756055153423576	0.2695837763270466	0.0726754124587511	0	0	0	0	1	1.0453823371122335	9566.834683305235	Miaoli.Nantou	0	Miaoli	Nantou	1.027789839339994	4.7258713325269345e-4	4	7	geo.indicators.epoch0.Miaoli.Nantou
0.08319168083191712	0.0029660070705100875	0.27618553936580054	0.07627845215477815	0	0	0	0	1	1.1535312032841722	8669.899844517908	Miaoli.Pingtung	0	Miaoli	Pingtung	1.088886465263392	7.623280542349996e-4	4	12	geo.indicators.epoch0.Miaoli.Pingtung
