tree	state	t1_p	t2_p
13	Changhua	0.7624119268032016	0.3022260273984907
13	Chiayi	0.08569761677806492	0.23885786489844016
13	Pingtung	0.5190556110380449	0.3096001989413968
13	Taichung	0.002217333788060674	0
13	Tainan	0.13009284541140104	0.13432876225002646
13	Yunlin	1	1
14	Changhua	0.8324941216483485	0.22089041095706038
14	Chiayi	0.07701372777920948	0.13688197106648445
14	Nantou	0	0.03535711806641234
14	Pingtung	0.5621083367037797	0.6139179711874417
14	Taichung	0.003790446624184499	0
14	Tainan	0.2239209333243502	0
14	Yunlin	1	1
15	Changhua	0.5752062501671934	0.3022260273984907
15	Chiayi	0.15426570789416497	0.14400343358590556
15	Nantou	0	0.025105278218793797
15	Pingtung	0.30965853949595396	0.4994421578163096
15	Taichung	0.005508812887341956	0
15	Tainan	0.9236787064452209	0
15	Yunlin	0.8406367385112958	1
16	Changhua	0.8499116517355351	0.3022260273984907
16	Chiayi	0.1243076303797312	0.196912726871088
16	Nantou	0	0.003591344066400139
16	Pingtung	0.5719543152445065	0.5032486331795754
16	Taichung	0.012256662329000124	0
16	Tainan	0.2637463185769195	0
16	Yunlin	1	1
17	Changhua	0.838748543477676	0.22089041095706038
17	Chiayi	0.11898001500096912	0.1939981480429378
17	Pingtung	0.5969722725621864	0.413585288351531
17	Taichung	0.002976577413460225	0
17	Tainan	0.1331381575995738	0
17	Yunlin	1	1
18	Changhua	0.8220784889634476	0.38135682786328484
18	Chiayi	0.1125803952025831	0.15648326527734122
18	Pingtung	0.25210540521431213	0.2856003687343985
18	Taichung	0.0018501341264900754	0
18	Tainan	0.7335256424615453	0.21660958904295627
18	Yunlin	1	1
19	Changhua	0.859332256482936	0.28523938219924566
19	Chiayi	0.1015334350001758	0.16764145084370274
19	Pingtung	0.8766925601240672	0.7729490262850558
19	Taichung	0.0038307296085693856	0
19	Tainan	0.17337000971420102	0
19	Yunlin	0.8952860785274874	1
20	Changhua	0.6304173564613765	0.3022260273984907
20	Chiayi	0.08879420091445898	0.30061286275387034
20	Pingtung	0.5930020152631207	0.3481323173164284
20	Taichung	0.008824440822024542	0
20	Tainan	0.755129464213813	0.21660958903904828
20	Yunlin	0.9112275218157736	1
21	Changhua	0.8304413702960737	0.32357992135547725
21	Chiayi	0.15906692609297216	0.263262096511756
21	Pingtung	0.28497078483842575	0.3069126759414302
21	Taichung	0.0016700571189465362	0
21	Tainan	1	0.21660958904295627
21	Yunlin	0.8838591783757136	1
22	Changhua	0.8065955777861338	0.3603039645547069
22	Chiayi	0.10814521486350591	0.20081851487886193
22	Pingtung	0.28427947407794685	0.29458100685546784
22	Tainan	1	0.21660958904295627
22	Yunlin	0.8802488972643451	1
23	Changhua	0.8582760032445192	0.22089041095706038
23	Chiayi	0.13551637368093727	0.20359077302732634
23	Pingtung	0.615858661224065	0.6448299653085696
23	Taichung	0.04284182321584207	0
23	Tainan	0.5262051222067025	0.21660958904295627
23	Yunlin	0.9564906914730762	1
24	Changhua	0.8132838299658616	0.23440910397266118
24	Chiayi	0.08145920725331977	0.1343975442383092
24	Pingtung	0.5525284456199803	0.2882212975703152
24	Taichung	0.003576027915701077	0
24	Tainan	0.863206165429164	0
24	Yunlin	0.8592540020730274	1
25	Changhua	0.7693903390839063	0.22089041096096837
25	Chiayi	0.08373828320873013	0.13547125322651762
25	Nantou	0	0.013199863472656222
25	Pingtung	0.741392575250732	0.6216125124451934
25	Taichung	0.004655175856414707	0
25	Tainan	0.20460115389975975	0.08118768193749466
25	Yunlin	0.9088336402394974	1
26	Changhua	0.16357072518316582	0
26	Chiayi	0.11459315449194497	0.19200777463675803
26	Kaohsiung	0.14310627177174506	0
26	Pingtung	0.6006838283459286	0.5215950432381969
26	Taichung	0.007363355000269275	0
26	Tainan	0.6097217142611568	0.21660958904295627
26	Yunlin	0.9241645749847985	1
27	Changhua	0.8122483213645816	0.3158205691445879
27	Chiayi	0.0817068669526529	0.1080132117851667
27	Kaohsiung	0	0.17879629443359094
27	Nantou	0	0.0868766961015174
27	Pingtung	0.9055577027343548	0.4416198273359186
27	Taichung	0.005374472462273175	0
27	Tainan	0.1590281175464354	0
27	Yunlin	0.8832754465100299	1
28	Changhua	0.8872526153291308	0.3022260273984907
28	Chiayi	0.09616645490174468	0.14492035020311622
28	Kaohsiung	0	0.10239883710551487
28	Pingtung	0.5581719134192942	0.43638644773042295
28	Taichung	0.0053860568259794205	0
28	Tainan	0.2830827821307536	0
28	Yunlin	1	1
29	Changhua	0.8140676647559528	0.3022260273984907
29	Chiayi	0.06462606448593326	0.17001336081249283
29	Pingtung	0.5732405127466439	0.2867670203242218
29	Taichung	0.001502070467590908	0
29	Tainan	0.11819932414396374	0
29	Yunlin	1	1
30	Changhua	0.832469507663881	0.22089041095706038
30	Chiayi	0.09087716545872808	0.20635579992188396
30	Pingtung	0.579353544506345	0.4900353657421366
30	Taichung	0.01730855620020541	0
30	Tainan	0.3178635353130455	0
30	Yunlin	1	1
31	Changhua	0.601982196747309	0
31	Chiayi	0.09892884450140833	0.25207943695704743
31	Pingtung	0.5709941534219876	0.30258881460934095
31	Taichung	0.0162149079961308	0
31	Tainan	0.1185672536361277	0
31	Yunlin	1	1
32	Changhua	0.7801454956156779	0.3022260273984907
32	Chiayi	0.14099016299104314	0.18089812252729431
32	Pingtung	0.25372802198074396	0.33246983519521467
32	Taichung	0.006852200836325107	0
32	Tainan	0.1528006509737085	0
32	Yunlin	1	1
33	Changhua	0.29792633224132714	0.3045861293828239
33	Chiayi	0.12324221778154403	0.22164723257425858
33	Pingtung	0.2833904187832304	0.620614801167865
33	Taichung	0.0030580451258371178	0
33	Tainan	1	0.21660958904295627
33	Yunlin	0.8273519642589114	1
34	Changhua	0.2621960966121313	0.28545611217969685
34	Chiayi	0.15131518896111743	0.1863221234608455
34	Nantou	0	4.6410872656107635e-4
34	Pingtung	0.2814555776062603	0.620509129761662
34	Taichung	0.015060400267181995	0
34	Tainan	1	0.21660958904295627
34	Yunlin	0.9180320696114497	1
35	Changhua	0.28937633891530884	0.3022260273984907
35	Chiayi	0.09147381834450383	0.1275244106054088
35	Pingtung	0.3040301965291642	0.380857378402296
35	Taichung	0.034819244218175074	0
35	Tainan	1	0.21660958904295627
35	Yunlin	0.9310216006662236	1
36	Changhua	0.8245337415157455	0.3022260273984907
36	Chiayi	0.08767125152339703	0.2338835373164214
36	Pingtung	0.8670156218696263	0.6567290767734325
36	Taichung	0.0031023648478108595	0
36	Tainan	0.5870225002628938	0
36	Yunlin	0.9626286126109834	1
37	Changhua	0.44069713648976594	0.030665773074287788
37	Chiayi	0.14166049709007913	0.10978187282812227
37	Pingtung	0.28405306579280315	0.2876876829179392
37	Taichung	0.009201497693249948	0
37	Tainan	0.8217319784381867	0.21660958904295627
37	Yunlin	1	1
38	Changhua	0.7624259365694442	0.3022260273984907
38	Chiayi	0.08471494994777845	0.19529389007420864
38	Pingtung	0.5155038606465524	0.6692772251679183
38	Taichung	0.0022794644515625228	0
38	Tainan	0.17977023752085286	0
38	Yunlin	1	1
39	Changhua	0.8593510391773365	0.3022260273984907
39	Chiayi	0.07896175344356286	0.2432211378359752
39	Nantou	0	0.012211419820306333
39	Pingtung	0.5915478937552457	0.5369501191561625
39	Taichung	0.009526473604202546	0
39	Tainan	0.28660385391518756	0
39	Yunlin	1	1
40	Changhua	0.8345254863769269	0.3022260273984907
40	Chiayi	0.08223501488724093	0.22844085731240205
40	Nantou	0	0.03849853116797159
40	Pingtung	0.28835891457019913	0.3058412981289187
40	Taichung	0.005830452996011596	0
40	Tainan	0.2627092193716773	0.29653162358982627
40	Yunlin	1	1
41	Changhua	0.23802285027580955	0.2994802816054485
41	Chiayi	0.1292213737310861	0.21991233903511834
41	Pingtung	0.2468374242684708	0.6505650379764476
41	Taichung	0.022580010696733696	0
41	Tainan	0.1737615195679258	0.15938293595708675
41	Yunlin	1	1
42	Changhua	0.8186624830769489	0.3022260273984907
42	Chiayi	0.1305709919088324	0.15867741320317913
42	Nantou	0	0.014897860058570404
42	Pingtung	0.5863728385183891	0.5090164170780666
42	Taichung	0.004035434312194628	0
42	Tainan	0.14070396246033406	0.13766248258208116
42	Yunlin	1	1
43	Changhua	0.8428362115922651	0.22089041096096837
43	Chiayi	0.0802701345145889	0.13232383691796018
43	Pingtung	0.3079249515585687	0.39121602112889975
43	Taichung	0.006840811353234347	0
43	Tainan	0.17148017540558405	0
43	Yunlin	1	1
44	Changhua	0.7989149617956194	0.3022260273984907
44	Chiayi	0.16097747862839315	0.20837346925385006
44	Kaohsiung	0.351922788160906	0.19841609589067213
44	Nantou	0.018689447032888433	0
44	Pingtung	0.5297014792180175	0.5220715409764413
44	Taichung	0.006708615623288907	0
44	Tainan	0.25212286976685644	0.32979718551560117
44	Yunlin	1	1
45	Changhua	0.8644420263333572	0.22089041095706038
45	Chiayi	0.13087284928885234	0.14765843852345809
45	Nantou	0.036053096162064445	0
45	Pingtung	0.595492135564611	0.5069357513905905
45	Taichung	0.0023871577063204756	0
45	Tainan	0.14007949820643295	0.25950418457030744
45	Yunlin	1	1
46	Changhua	0.6069823573505567	0
46	Chiayi	0.12023305660344805	0.23451340685934435
46	Pingtung	0.7036179534700255	0.4177435711718298
46	Taichung	0.00289789587488767	0
46	Tainan	0.3589521972183606	0
46	Yunlin	0.9519736582833144	1
47	Changhua	0.6004901046630461	0.3022260273984907
47	Chiayi	0.09644175776849254	0.1686255901640507
47	Kaohsiung	0.2264566021151658	0
