tree	state	t1_p	t2_p
13	Pingtung	0.5781670790389216	0.65034356575775
13	Taichung	0.016751369377552977	0
13	Tainan	0.5216328688687494	0.15129019130072452
13	Yunlin	0.7469071028522573	1
14	Changhua	0.9231421203104245	0.3022260273984907
14	Chiayi	0.23419158027348455	0.48148201705858845
14	Pingtung	0.8199365128296866	0.688669691035091
14	Taichung	0.017539819495589457	0
14	Tainan	0.4381353867858827	0
14	Yilan	0	0.02353432609378655
14	Yunlin	0.7723932283309075	1
15	Changhua	0.8592468645134587	0.3615264104375382
15	Chiayi	0.09639224151711129	0.3941953785546471
15	Kaohsiung	0.2041394508636798	0
15	Pingtung	0.591061122772993	0.6495544107069323
15	Taichung	0.003343530750087318	0
15	Tainan	0.524781653054171	0.16116194383596372
15	Yunlin	0.43034583324837344	1
16	Changhua	0.8640002592879445	0.3022260273984907
16	Chiayi	0.07958144643042617	0.3182924403632333
16	Nantou	0	0.01427497535937309
16	Pingtung	0.5695338218463054	0.3006689059609232
16	Taichung	0.011308646479298924	0
16	Tainan	0.4320299381597579	0
16	Yunlin	0.7992497951686429	1
17	Changhua	0.8836003543064664	0.3022260273984907
17	Chiayi	0.09457108926262721	0.19987986594925716
17	Pingtung	0.5610395280024304	0.28661015276954255
17	Taichung	0.006972326213453842	0
17	Tainan	0.4203812409596245	0
17	Yunlin	0.5202634962228793	1
18	Changhua	0.8973643009175993	0.6254280821913949
18	Chiayi	0.08468824085653957	0.368719105292989
18	Nantou	0	0.0367792944413889
18	Pingtung	0.2678568270106217	0.6350032895819273
18	Taichung	0.005222895578397974	0
18	Tainan	0.35317418162040654	0
18	Yunlin	0.7102467933646582	1
19	Changhua	1	0.22089041096096837
19	Chiayi	0.07900912670088549	0.28105362603516915
19	Pingtung	0.4375872672337955	0.6744726775741661
19	Taichung	0.004725845304800692	0
19	Tainan	0.5971324681649265	0
19	Yunlin	0.291199870850281	1
20	Changhua	0.8471509938928881	0.28790896801955956
20	Chiayi	0.10605925804590279	0.487472594421912
20	Pingtung	0.7126937775037729	0.5824980610624804
20	Taichung	0.00250369713998544	0
20	Tainan	0.13375257676148952	0.08595843570313152
20	Yunlin	0.7065061546078116	1
21	Changhua	0.8052091848789905	0.3783393472539942
21	Chiayi	0.18611694983824037	0.5654965753437553
21	Pingtung	0.7428158493670991	0.28576866309764376
21	Taichung	0.01531076287720579	0
21	Tainan	0.4001320661251797	0
21	Yunlin	0.7261305317198238	1
22	Changhua	0.8674384243285335	0.3022260273984907
22	Chiayi	0.11679271361563537	0.2160205422070259
22	Nantou	0	0.05777075908985517
22	Pingtung	0.7110376203961514	0.5041746379960458
22	Taichung	0.004318094878093307	0
22	Tainan	0.4641417328554367	0.21660958903904828
22	Yunlin	0.3093691009127842	1
23	Changhua	0.8615497375897678	0.3582622401875326
23	Chiayi	0.0932683761036068	0.18130009711717518
23	Pingtung	0.7153758112687952	0.7118413447889845
23	Taichung	0.001996935348147476	0
23	Tainan	0.20077189668260165	0.2301360657499374
23	Yunlin	0.7406134526876843	1
24	Changhua	0.8984928274491216	0.22089041095706038
24	Chiayi	0.17187252581812004	0.20017279330469576
24	Kaohsiung	0.22566372179295424	0
24	Pingtung	0.5666450018299388	0.6116333330898036
24	Taichung	0.0034429073554096846	0
24	Tainan	0.5020281325016462	0.4502732650663839
24	Yunlin	0.6314197226019539	1
25	Changhua	0.9253122079775876	0.3566638804141079
25	Chiayi	0.1823330455654614	0.444870707632875
25	Pingtung	0.5638569348782848	0.5109577514920903
25	Taichung	0.0019949184029818138	0
25	Tainan	0.49437491140337875	0.06842896049609841
25	Yunlin	0.7664136824187913	1
26	Changhua	0.8291055006651443	0.44708539892580923
26	Chiayi	0.12180803383165535	0.28413366512108096
26	Nantou	0	0.11394135266015523
26	Pingtung	0.5361089457029405	0.7516061672030386
26	Taichung	0.0034127740397931804	0
26	Tainan	0.48855049566918624	0
26	Yunlin	0.7523601998871272	1
27	Changhua	0.8579413104902118	0.22089041095706038
27	Chiayi	0.16523104888019316	0.32293759310542164
27	Kaohsiung	0.3423505259600667	0
27	Pingtung	0.3440092437988938	0.6493225995156232
27	Taichung	0.015391645434608029	0
27	Tainan	0.5001369978087803	0.09361935939055578
27	Yunlin	0.6373834882160687	1
28	Changhua	0.7708296557294813	0.22089041096096837
28	Chiayi	0.06440594475241831	0.16784870954688036
28	Pingtung	0.7402844322713414	0.5011015187851181
28	Taichung	0.00251234896276247	0
28	Tainan	0.146372845341954	0.4280031723749178
28	Yunlin	0.6185483041050942	1
29	Changhua	0.8792775452415426	0.22089041096096837
29	Chiayi	0.09908813335726067	0.34374404054291385
29	Pingtung	0.6179655688739643	0.5057979809959803
29	Taichung	0.0035699445823082643	0
29	Tainan	0.35481592900461384	0
29	Yunlin	0.40297427452308343	1
30	Changhua	0.8237803575296457	0.22089041095706038
30	Chiayi	0.08278450902266	0.42708227282034944
30	Pingtung	0.6539090616128898	0.6492804164139893
30	Taichung	0.0063149077115902015	0
30	Tainan	0.4070347066769908	0.4702427108085454
30	Yunlin	0.6277797318230057	1
31	Changhua	0.8782701366944484	0.22089041095706038
31	Chiayi	0.098022365929013755	0.4393585165820705
31	Nantou	0	5.156573945619066e-4
31	Pingtung	0.6441542879761087	0.5149944932851022
31	Taichung	0.005647464229858768	0
31	Tainan	0.37686396582648146	0.38538298856633685
31	Yunlin	0.39445960090428506	1
32	Changhua	0.8962079291912358	0.2659445969766237
32	Chiayi	0.10900402848440986	0.2787493688906107
32	Kaohsiung	0.2641489873859636	0
32	Pingtung	0.5811321966833874	0.6223635403045626
32	Taichung	0.0200209631659716	0
32	Tainan	0.5350572445683676	0.4263682845194229
32	Yunlin	0.6992947729932748	1
33	Changhua	0.9427738714970871	0.3022260273984907
33	Chiayi	0.14075971739483834	0.32237466158588957
33	Pingtung	0.5746536402853059	0.5849403140741276
33	Taichung	0.004191542496628496	0
33	Tainan	0.5616325322456546	0.18192381111327033
33	Yunlin	0.5545665845643029	1
34	Changhua	0.853582354602614	0.22089041096096837
34	Chiayi	0.07764840475847036	0.28653559764062764
34	Nantou	0	0.020634915875027134
34	Pingtung	0.5230290056285705	0.7986389429217937
34	Taichung	0.003280800897338761	0
34	Tainan	0.43933064267277855	0.08946814962493228
34	Yunlin	0.5679649081209324	1
35	Changhua	0.894356271706298	0.22089041096096837
35	Chiayi	0.1488437059896345	0.39372310105069813
35	Kaohsiung	0.558796426579384	0
35	Pingtung	0.5850866832109405	0.29607291026170435
35	Taichung	0.01156717728781399	0
35	Tainan	0.47691803188818227	0.49089100914058176
35	Yunlin	0.7002188484924771	1
36	Changhua	0.8643627829598519	0.22089041096096837
36	Chiayi	0.13442863014679163	0.3823066348789003
36	Pingtung	0.5649036288713314	0.32114575213275703
36	Taichung	0.0043986885847182655	0
36	Tainan	0.33638548936029844	0.40499876746477637
36	Yunlin	0.8416406560484302	1
37	Changhua	0.9032003789192476	0.38055933747657905
37	Chiayi	0.3342522454697456	0.3791755658202078
37	Pingtung	0.5893224504881696	0.6226378769413478
37	Taichung	0.0066009656719469255	0
37	Tainan	0.11821349078352267	0.1457028617461455
37	Yunlin	0.5051653517118891	1
38	Changhua	0.8055266819629446	0.3022260273984907
38	Chiayi	0.3428823543461978	0.37198697902353905
38	Kaohsiung	0.1792177974083593	0
38	Pingtung	0.5606354519201513	0.6134369024686256
38	Taichung	0.015853921756856557	0
38	Tainan	0.15361039152354472	0.14553841396088968
38	Yunlin	0.38572054197028516	1
39	Changhua	0.8650704927586472	0.38401520558594876
39	Chiayi	0.8036523939525926	0.16168199994534024
39	Pingtung	0.5573216074936411	0.4526215969413855
39	Taichung	0.003633512214417589	0
39	Tainan	0.11800008982319829	0
39	Yunlin	0.4154106298081115	1
40	Changhua	0.8418411167233357	0.22089041095706038
40	Chiayi	0.39226133339670854	0.8961900684921814
40	Miaoli	0	0.20335200910935616
40	Pingtung	0.5616984609759302	0.520003779370946
40	Taichung	0.0035652095847828647	0
40	Tainan	0.1567144959046146	0.5595426585546526
40	Yunlin	0.40966465185724665	0.9721746575350975
41	Changhua	0.8702807921091252	0.4441503629414234
41	Chiayi	0.4069692233908483	0.5213927133398503
41	Kaohsiung	0.20681163448705275	0
41	Pingtung	0.5752196020606675	0.7271849922616489
41	Taichung	0.006260722540666888	0
41	Tainan	0.18841811648574405	0
41	Yunlin	0.42108676057240874	1
42	Changhua	0.90631632788011	0.3930803518242333
42	Chiayi	0.345602183204911	0.18517494921484884
42	Kaohsiung	0.2333936002140807	0
42	Pingtung	0.6316077835737641	0.4329650950819427
42	Taichung	0.011704084111766398	0
42	Tainan	0.23610187155356502	0
42	Yunlin	0.5502291413956174	1
43	Changhua	0.8967481237121254	0.3022260273984907
43	Chiayi	0.2906055085697815	0.3943654464258106
43	Kaohsiung	0.20701175796884547	0
43	Pingtung	0.5974913566919091	0.608614787136611
43	Taichung	0.011174453415901817	0
43	Tainan	0.14979607257729954	0.07367024523041224
43	Yunlin	0.4565943780727618	1
44	Changhua	0.861679554085294	0.3022260273984907
44	Chiayi	0.4011466864396108	0.6879943183397221
44	Nantou	0	8.574430038876233e-4
44	Pingtung	0.5764375056505364	0.5804703088945259
44	Taichung	0.030755622662923955	0
44	Tainan	0.07649656492075896	0
44	Yunlin	0.5163449086991911	1
45	Changhua	0.900107053349676	0.22089041095706038
45	Chiayi	0.25721141305188494	0.40157380078517724
45	Pingtung	0.7846925101876493	0.7742281500116387
45	Taichung	0.012719788435263415	0
45	Tainan	0.16336080237970585	0
45	Yunlin	0.7901848519016222	1
46	Changhua	0.9519955333872292	0.4230003311406597
46	Chiayi	0.29125331495436185	0.3377895214882847
46	Pingtung	0.6039192955764975	0.4875230796679401
46	Taichung	0.011607264254820103	0
46	Tainan	0.19051140472602932	0.1968910141797098
46	Yunlin	0.8786955420659275	1
47	Changhua	0.8395283998736315	0.40689424981647543
47	Chiayi	0.08683455732151527	0.14756543245696532
47	Nantou	0	0.011648420148446017
47	Pingtung	0.5640230505591061	0.6361823422812233
47	Taichung	0.00869908047008578	0
47	Tainan	0.47938972425849485	0.11357122848049472
47	Yunlin	0.750551116118172	1
48	Changhua	0.8353332732929524	0.22089041096096837
48	Chiayi	0.4127046091919349	0.20077458913279922
48	Pingtung	0.5720205398671337	0.29654172542963536
48	Tainan	0.21227162941559763	0
48	Yunlin	0.7818827707977314	1
49	Changhua	0.8836885144234918	0.2501641461211621
49	Chiayi	0.32199186743702	0.15410893267969808
49	Pingtung	0.6221629885533633	0.5888358065624424
49	Taichung	0.0014649397178846807	0
49	Tainan	0.13246741748741905	0
49	Yunlin	0.7169757811015224	1
50	Changhua	0.8294718067278085	0.22089041095706038
50	Chiayi	0.3552991089414687	0.3691603089843482
50	Pingtung	0.5381835981636242	0.5676536130194315
50	Taichung	0.01792851154045146	0
50	Tainan	0.15157200567014914	0
50	Yunlin	0.3873721793726531	1
51	Changhua	0.8214060887496659	0.22089041095706038
51	Chiayi	0.3737021196462898	0.2267591181250264
51	Pingtung	0.5472368777665029	0.636035965027261
51	Taichung	0.010449271203847291	0
51	Tainan	0.18739334676636518	0
51	Yunlin	0.759832774285587	1
52	Changhua	0.793876818547437	0.22089041095706038
52	Chiayi	0.14904453589157735	0.1389668545038431
52	Nantou	0	0.007123158750043731
52	Pingtung	0.555380976479388	0.7497915649296187
52	Taichung	0.016080934140380608	0
52	Tainan	0.5438597414848468	0.6650256849296539
52	Yunlin	0.4045635777384481	1
53	Changhua	0.9128366507703459	0.22089041095706038
53	Chiayi	0.23223328456733697	0.1992352905468707
53	Nantou	0	3.1426154301070864e-4
53	Pingtung	0.6117083220279476	0.6174083949842785
53	Taichung	0.002490742918890585	0
53	Tainan	0.5970826507771054	0.08294002596089252
53	Yunlin	0.6865292911497952	1
54	Changhua	0.815448428824691	0.22089041096096837
54	Chiayi	0.12629818786224742	0.41559585887102596
54	Pingtung	0.2726018106986421	0.505608025695247
54	Taichung	0.007326248300499124	0
54	Tainan	0.9226892927175132	0
54	Yunlin	0.7794755531832573	1
55	Changhua	0.8730377834491846	0.29939672937888884
55	Chiayi	0.1556255704695605	0.30311771743363364
55	Kaohsiung	0.05508192313931593	0
55	Pingtung	0.5756015657840425	0.634021982945267
55	Taichung	0.021096308652481292	0
55	Tainan	0.5104259172958864	0.4023392331679871
55	Yunlin	0.6928776672452074	1
56	Changhua	0.8726936355243832	0.3955585161445629
56	Chiayi	0.58589861802449394	0.24879742507025168
56	Pingtung	0.5991405043226659	0.7428357319647136
56	Taichung	0.0019521808550740224	0
56	Tainan	0.30872974686561255	0
56	Yunlin	0.782305770125869	1
57	Changhua	0.8917730438012413	0.43242183456643624
57	Chiayi	0.27942018700628246	0.30393376728905686
57	Pingtung	0.5754971627957215	0.6148337139296107
57	Taichung	0.004391302813055038	0
57	Tainan	0.4129923230415826	0.16319914813668354
57	Yunlin	0.4813242326382699	1
58	Changhua	0.8745554327413404	0.38297157144932725
58	Chiayi	0.1615265648444047	0.15570954834761622
58	Pingtung	0.36000096521070135	0.6181931956990931
58	Taichung	0.007267301507141705	0
58	Tainan	0.6548538544327076	0.21660958904295627
58	Yunlin	0.4586561333021236	1
59	Changhua	0.9140109469945221	0.35244641539457894
59	Chiayi	0.10730590174284522	0.29185400765239483
59	Pingtung	0.5929051039948545	0.7755317761444589
59	Taichung	0.004640563856306978	0
59	Tainan	0.4805508999147115	0
59	Yunlin	0.39252216455186606	1
60	Changhua	0.8759225730092026	0.435938944851581
60	Chiayi	0.09574386370263192	0.3234552354647983
60	Pingtung	0.5938620576590153	0.4160678187694774
60	Taichung	0.021181135328849444	0
60	Tainan	0.36679930299768904	0.1294257396914046
60	Yunlin	0.8346523203326894	1
61	Changhua	0.8756859834005072	0.22089041095706038
61	Chiayi	0.20194233661132557	0.48609090898438284
61	Nantou	4.0146439826196375e-4	0.008219195945357582
61	Pingtung	0.5716642008289486	0.5402698958241272
61	Taichung	0.010626814206816746	0
61	Tainan	0.3371931519339367	0.4365296007030988
61	Yunlin	0.642251482122526	1
62	Changhua	0.8724305017948768	0.38961879745708783
62	Chiayi	0.18991004685783527	0.3704493624804711
62	Pingtung	0.5873414187907426	0.8232104620858548
62	Taichung	0.0014845954228438977	0
62	Tainan	0.5169439433362633	0.13795213315627344
62	Yunlin	0.6130463467880718	1
63	Changhua	0.942001910676075	0.38947649946485396
63	Chiayi	0.07315957686986588	0.19937876974223986
63	Nantou	0	0.031039973390620937
63	Pingtung	0.5794186226852727	0.7414095935272368
63	Taichung	0.016055262781154395	0
63	Tainan	0.4042659032629705	0.16056392200781727
63	Yunlin	0.7096929497830037	1
64	Changhua	0.8959468767584271	0.3022260273984907
64	Chiayi	0.13712183462501468	0.16797891220309255
64	Pingtung	0.600916954300063	0.2865756668632342
64	Taichung	0.0054691582678005396	0
64	Tainan	0.5537075827539326	0.08901437603120964
64	Yunlin	0.5967017676448618	1
65	Changhua	0.8360890269624311	0.6254280821913949
65	Chiayi	0.15279364473069967	0.31094814289065587
65	Nantou	0	0.07351831577348591
65	Pingtung	0.38189439390952573	0.6216889381483817
65	Taichung	0.007791215219487877	0
65	Tainan	0.7187703724905744	0.6297089041094069
65	Yunlin	0.7040470109106628	0.6864355100625089
66	Changhua	0.911212863947047	0.22089041095706038
66	Chiayi	0.11595464777977083	0.488941997210868
66	Kaohsiung	0.23245934517364772	0
66	Pingtung	0.5788156789117128	0.5928983533867216
66	Taichung	0.008252220013436534	0
66	Tainan	0.3741849454476847	0
66	Yunlin	0.5260959852044004	1
67	Changhua	0.9502029905002743	0.36881566847266356
67	Chiayi	0.4266648619944888	0.27307169217188165
67	Pingtung	0.6464917235897313	0.6387917892772168
67	Taichung	0.005125558784700653	0
67	Tainan	0.4180206263894806	0
67	Yunlin	0.807835814358584	1
68	Changhua	0.854802086195232	0.22089041095706038
68	Chiayi	0.1265117199762537	0.3552335585663906
68	Pingtung	0.7672586941831386	0.6193234152342989
68	Taichung	0.0014360893181744744	0
68	Tainan	0.3608892703943608	0.47859619417570765
68	Yunlin	0.5518709113586457	1
69	Changhua	0.8647440856109062	0.3022260273984907
69	Chiayi	0.09246006523940149	0.21357196212895227
69	Nantou	0	2.770297265364076e-4
69	Pingtung	0.5812848678755261	0.6148941642264678
69	Taichung	0.0042628173874033155	0
69	Tainan	0.5168297715878334	0.17513076335545702
69	Yunlin	0.4416417514815889	1
70	Changhua	0.8680469675406437	0.43429425001952193
70	Chiayi	0.46896772561124656	0.3453331463046483
70	Kaohsiung	0.19974675975637277	0
70	Nantou	0	0.03786377548830899
70	Pingtung	0.6131471734259744	0.6958000072889688
70	Taichung	0.004984226455477128	0
70	Tainan	0.3450857696580687	0
70	Yunlin	0.6357266661498586	1
71	Changhua	0.8951982722409941	0.3022260273984907
71	Chiayi	0.14799133240159562	0.3533139197851237
71	Nantou	0.01175314641667603	0.22089041095706038
71	Pingtung	0.5855436220682814	0.2945471556835578
71	Taichung	0.008192351733624467	0
71	Tainan	0.5048082811182032	0.10679692048824298
71	Yunlin	0.4359013646247021	1
72	Changhua	0.8495160592566002	0.3022260273984907
72	Chiayi	0.18757767793608401	0.2883499475937495
72	Pingtung	0.5816843037936918	0.3672343573554145
72	Taichung	0.004486752978569262	0
72	Tainan	0.6186555165256753	0.13136526766794002
72	Yunlin	0.6649907983029568	1
73	Changhua	0.8795342511459301	0.3022260273984907
73	Chiayi	0.18644295149822032	0.33006511919537734
73	Nantou	0	0.032605402851613195
73	Pingtung	0.5640653861638872	0.6708788997577644
73	Taichung	0.012915986992502545	0
73	Tainan	0.43198137793280444	0
73	Yunlin	0.7081356964220945	1
74	Changhua	0.8773039007998559	0.3022260273984907
74	Chiayi	0.21283975835299007	0.3149936610898472
74	Nantou	0	0.024841189015665777
74	Pingtung	0.5625286063573468	0.5067061739296377
74	Taichung	0.022274585799620508	0
74	Tainan	0.5542789497731172	0.29926880106632336
74	Yunlin	0.5966862287606128	1
75	Changhua	0.8928437939066034	0.41249558321882474
75	Chiayi	0.1326649539167714	0.5654965753437553
75	Nantou	0	0.018380416335971185
75	Pingtung	0.6055090242709316	0.28643142898044105
75	Taichung	0.0033110158860544386	0
75	Tainan	0.39942750372284397	0
75	Yunlin	0.8061406357121012	1
76	Changhua	0.8849258908964441	0.4101957935665091
76	Chiayi	0.34186698961449363	0.24290255052735213
76	Kaohsiung	0.2093815553229037	0
76	Pingtung	0.5835977140143352	0.6001820017381959
76	Taichung	0.009232735668376246	0
76	Tainan	0.04373474634747392	0
76	Yunlin	0.47071745192620545	1
77	Changhua	0.8817236902845365	0.2979550666602625
77	Chiayi	0.3655389305065584	0.434963472699283
77	Kaohsiung	0.18426329609190734	0
77	Pingtung	0.5709402289594397	0.46034555025388446
77	Taichung	0.01083870692895358	0
77	Tainan	0.2906816807786311	0
77	Yunlin	0.7579371338744764	1
78	Changhua	0.8722545771801271	0.36210459907814796
78	Chiayi	0.3120766137273772	0.2554359209218587
78	Miaoli	0	0.20685424659373222
78	Pingtung	0.5462870772977223	0.2992462061483867
78	Taichung	0.008177714286534488	0
78	Tainan	0.1569635861406325	0
78	Yunlin	0.4944234068727917	1
79	Changhua	0.8642072314352489	0.3022260273984907
79	Chiayi	0.3278693819244372	0.31570842112500586
79	Nantou	0	0.02022446794533869
79	Pingtung	0.6478089063274084	0.2931568258242281
79	Taichung	0.00350511877028826	0
79	Tainan	0.13986498464718186	0
79	Yunlin	0.7817328928501438	1
80	Changhua	0.9286161995891743	0.3022260273984907
80	Chiayi	0.13986791292352893	0.3039837823945363
80	Pingtung	0.6520896173952724	0.680569900870996
80	Taichung	0.001578416996414787	0
80	Tainan	0.43735579546158126	0
80	Yunlin	0.6072154898486481	1
81	Changhua	0.871768729279446	0.22089041096096837
81	Chiayi	0.3465032237344557	0.3052631996758109
81	Pingtung	0.5726053616500116	0.6040627183241424
81	Taichung	0.0058576597234223995	0
81	Tainan	0.20666136874727545	0.1628266823359038
81	Yunlin	0.5697741041592737	1
82	Changhua	0.8673139604209207	0.22089041096096837
82	Chiayi	0.3520220236670521	0.45297678832418026
82	Nantou	0	0.060878476042965146
82	Pingtung	0.36494880318624084	0.5028021258905662
82	Taichung	0.00788575556999608	0
82	Tainan	0.17784435262012566	0
82	Yunlin	0.6308249786560595	1
83	Changhua	0.892752233628923	0.3022260273984907
83	Chiayi	0.2772171406746487	0.2710515311133571
83	Pingtung	0.5904553311664782	0.7527382897499482
83	Taichung	0.03079986307537556	0
83	Tainan	0.1874032463079611	0
83	Yunlin	0.45355253256714634	1
84	Changhua	0.7713041129035457	0.22089041096096837
84	Chiayi	0.26165990062068734	0.42074988114452694
84	Pingtung	0.7399349660551111	0.7714653439999365
84	Taichung	0.005238226930529709	0
84	Tainan	0.14722364516526162	0.13451572087505229
84	Yunlin	0.630545394815183	1
85	Changhua	0.8550599270094376	0.38011114924223144
85	Chiayi	0.32829621698790423	0.15228426642960396
85	Kaohsiung	0.1875674094451269	0
85	Pingtung	0.5607936648239455	0.7001844824257002
85	Taichung	0.015017264480589227	0
85	Tainan	0.31763383614471336	0.4828014296796142
85	Yunlin	0.6746913683369157	1
86	Changhua	0.8812150533749511	0.22089041096096837
86	Chiayi	0.316466861938657	0.18662705825381726
86	Pingtung	0.702005738257197	0.5081762199140462
86	Taichung	0.005982285739074667	0
86	Tainan	0.1677460684173257	0
86	Yunlin	0.4657025259313036	1
87	Changhua	0.9293568287824037	0.22089041095706038
87	Chiayi	0.3642140822329168	0.13563068852730148
87	Pingtung	0.5441826723068292	0.35674384123829206
87	Taichung	0.0020078415081948783	0
87	Tainan	0.3557086049696407	0
87	Yunlin	0.7838441014346499	1
88	Changhua	0.8763605426443355	0.6254280821913949
88	Chiayi	0.30614328341990427	0.3460356743007808
88	Nantou	0.013438925366610717	0
88	Pingtung	0.48112987891250514	0.7024202497733137
88	Taichung	0.013606318006132358	0
88	Tainan	0.11500669246598293	0
88	Yunlin	0.49946562233796826	1
89	Changhua	0.9682455337153166	0.3022260273984907
89	Chiayi	0.17687155979981614	0.27749028403130443
89	Pingtung	0.6134140873756581	0.3035981432460994
89	Taichung	0.0038601185774725746	0
89	Tainan	0.3727190691346493	0.0738252977968429
89	Yunlin	0.9148269881135526	1
90	Changhua	0.8903271084392435	0.3022260273984907
90	Chiayi	0.11643544821971562	0.14651449503516722
90	Pingtung	0.5706116019093246	0.7406745452576968
90	Taichung	0.0069441071014538745	0
90	Tainan	0.5445023753506104	0.06414504916012043
90	Yunlin	0.8032509653081089	1
91	Changhua	0.8295393813812711	0.22089041096096837
91	Chiayi	0.11216907775913666	0.39833311894132506
91	Pingtung	0.5100480254002303	0.4501375346639998
91	Taichung	0.004456521430603142	0
91	Tainan	0.42229335946308666	0.08021867316800338
91	Yunlin	0.4852181904706883	1
92	Changhua	0.8447800753729413	0.3921625545352205
92	Chiayi	0.14677498245800635	0.21198676809762407
92	Pingtung	0.5583493141670388	0.6127554797342979
92	Taichung	0.0058671254183856126	0
92	Tainan	0.46147597248945094	0
92	Yunlin	0.6843343513819834	1
93	Changhua	0.81650250323429	0.3416677738047316
93	Chiayi	0.07059449786138405	0.45788855797261013
93	Pingtung	0.3924902901395051	0.618020284738166
93	Taichung	0.0018627359848641962	0
93	Tainan	0.5416001333713287	0
93	Yunlin	0.7219097027677716	1
94	Changhua	0.8892178322333695	0.3022260273984907
94	Chiayi	0.11035587351824808	0.33924994360938693
94	Pingtung	0.5847401563720374	0.6627572167382297
94	Taichung	0.001660628878492633	0
94	Tainan	0.5888318110445242	0
94	Yunlin	0.7013453398302059	1
95	Changhua	0.9037308045271149	0.36034293611330936
95	Chiayi	0.17426936599838697	0.4405052306484394
95	Nantou	0	0.15968059214451802
95	Pingtung	0.5814178298967	0.3011358384921411
95	Taichung	0.012185220325511665	0
95	Tainan	0.3823273862724771	0
95	Yunlin	0.5248867322670872	1
96	Changhua	0.8221370979763815	0.3022260273984907
96	Chiayi	0.0748616006526895	0.42911296341016525
96	Pingtung	0.5316952814754421	0.6344061299022667
96	Taichung	0.0022996233244215736	0
